IDD	Test	Genotype	Rep	Iblock	Row	Column	Surv	DBH	HT
43632	4	G42	4	34	2	7	1	1168.4	670.6
43633	4	G51	4	34	3	7	1	1041.4	679.7
43634	4	G26	4	34	4	7	1	1066.8	664.5
43635	4	G59	4	34	5	7	1	1219.2	798.6
43636	4	G51	4	35	6	7	1	1193.8	795.5
43637	4	G27	4	35	7	7	1	838.2	618.7
43638	4	G26	4	35	8	7	1	965.2	621.8
43639	4	G36	4	35	9	7	1	1117.6	661.4
43640	4	G42	4	35	10	7	1	1168.4	612.6
43641	4	G41	4	36	11	7	1	965.2	603.5
43642	4	G61	4	36	12	7	1	1092.2	661.4
43643	4	G37	4	36	13	7	1	1041.4	725.4
43644	4	G44	4	36	14	7	1	1143.0	716.3
43645	4	G17	4	36	15	7	1	1117.6	716.3
43646	4	G61	4	37	16	7	1	1066.8	716.3
43647	4	G37	4	37	17	7	1	939.8	691.9
43648	4	G50	4	37	18	7	1	1117.6	682.8
43649	4	G11	4	37	19	7	1	1117.6	752.9
43650	4	G01	4	37	20	7	1	1066.8	655.3
43651	4	G41	4	38	21	7	1	1092.2	579.1
43652	4	G61	4	38	22	7	1	965.2	682.8
43653	4	G25	4	38	23	7	0	NA	NA
43654	4	G35	4	38	24	7	1	1041.4	716.3
43655	4	G44	4	38	25	7	0	NA	NA
43656	4	G29	4	39	26	7	1	1092.2	713.2
43657	4	G44	4	39	27	7	1	1397.0	780.3
43658	4	G25	4	39	28	7	1	863.6	673.6
43659	4	G61	4	39	29	7	1	1117.6	676.7
43660	4	G02	4	39	30	7	0	NA	NA
43661	4	G25	4	40	31	7	1	1016.0	NA
43662	4	G12	4	40	32	7	1	965.2	664.5
43663	4	G15	4	40	33	7	1	1219.2	746.8
43664	4	G41	4	40	34	7	1	1016.0	652.3
43665	4	G02	4	40	35	7	1	1016.0	585.2
43666	4	G01	4	41	36	7	1	1143.0	691.9
43667	4	G50	4	41	37	7	1	914.4	634.0
43668	4	G11	4	41	38	7	1	1066.8	685.8
43669	4	G35	4	41	39	7	1	965.2	731.5
43670	4	G41	4	41	40	7	1	889.0	640.1
43671	4	G41	4	42	41	7	1	1117.6	740.7
43672	4	G14	4	42	42	7	1	889.0	658.4
43673	4	G61	4	42	43	7	1	1219.2	734.6
43674	4	G44	4	42	44	7	1	1143.0	600.5
43675	4	G12	4	42	45	7	1	1143.0	594.4
43676	4	G41	4	43	46	7	1	1143.0	658.4
43677	4	G44	4	43	47	7	1	1092.2	661.4
43678	4	G12	4	43	48	7	1	939.8	646.2
43679	4	G15	4	43	49	7	1	1041.4	698.0
43680	4	G50	4	43	50	7	0	NA	NA
43681	4	G25	4	44	51	7	1	914.4	649.2
43682	4	G02	4	44	52	7	1	1219.2	664.5
43683	4	G12	4	44	53	7	1	965.2	649.2
43684	4	G42	4	44	54	7	1	1219.2	634.0
43685	4	G15	4	44	55	7	1	1117.6	725.4
43686	4	G26	4	44	55	8	1	1066.8	694.9
43687	4	G36	4	44	54	8	1	1041.4	643.1
43688	4	G61	4	44	53	8	1	1016.0	716.3
43689	4	G45	4	44	52	8	1	1041.4	615.7
43690	4	G51	4	44	51	8	1	1244.6	NA
43691	4	G61	4	43	50	8	1	1066.8	716.3
43692	4	G02	4	43	49	8	1	1016.0	682.8
43693	4	G25	4	43	48	8	1	838.2	530.4
43694	4	G26	4	43	47	8	1	1092.2	664.5
43695	4	G35	4	43	46	8	1	965.2	694.9
43696	4	G50	4	42	45	8	1	1016.0	710.2
43697	4	G01	4	42	44	8	1	1041.4	694.9
43698	4	G24	4	42	43	8	1	1397.0	804.7
43699	4	G28	4	42	42	8	1	889.0	570.0
43700	4	G35	4	42	41	8	1	1168.4	691.9
43701	4	G17	4	41	40	8	1	990.6	618.7
43702	4	G24	4	41	39	8	1	965.2	585.2
43703	4	G28	4	41	38	8	1	1092.2	710.2
43704	4	G61	4	41	37	8	1	1143.0	752.9
43705	4	G44	4	41	36	8	1	762.0	506.0
43706	4	G29	4	40	35	8	1	1270.0	698.0
43707	4	G50	4	40	34	8	1	965.2	664.5
43708	4	G35	4	40	33	8	1	990.6	749.8
43709	4	G61	4	40	32	8	1	1117.6	688.8
43710	4	G44	4	40	31	8	1	1066.8	698.0
43711	4	G35	4	39	30	8	1	1143.0	682.8
43712	4	G41	4	39	29	8	0	NA	NA
43713	4	G50	4	39	28	8	1	1016.0	664.5
43714	4	G12	4	39	27	8	1	1016.0	722.4
43715	4	G15	4	39	26	8	1	1041.4	621.8
43716	4	G29	4	38	25	8	1	914.4	585.2
43717	4	G15	4	38	24	8	1	1041.4	661.4
43718	4	G50	4	38	23	8	1	1092.2	704.1
43719	4	G12	4	38	22	8	1	1143.0	691.9
43720	4	G02	4	38	21	8	1	939.8	621.8
43721	4	G41	4	37	20	8	1	1041.4	725.4
43722	4	G44	4	37	19	8	1	1016.0	774.2
43723	4	G17	4	37	18	8	1	1117.6	774.2
43724	4	G24	4	37	17	8	0	NA	NA
43725	4	G28	4	37	16	8	1	1016.0	591.3
43726	4	G50	4	36	15	8	1	1143.0	701.0
43727	4	G01	4	36	14	8	1	990.6	688.8
43728	4	G24	4	36	13	8	1	990.6	685.8
43729	4	G11	4	36	12	8	1	990.6	582.2
43730	4	G28	4	36	11	8	1	1168.4	710.2
43731	4	G16	4	35	10	8	1	889.0	612.6
43732	4	G59	4	35	9	8	1	1193.8	780.3
43733	4	G46	4	35	8	8	0	NA	NA
43734	4	G03	4	35	7	8	1	965.2	658.4
43735	4	G13	4	35	6	8	1	889.0	603.5
43736	4	G16	4	34	5	8	1	1066.8	640.1
43737	4	G36	4	34	4	8	1	838.2	637.0
43738	4	G03	4	34	3	8	1	1016.0	630.9
43739	4	G13	4	34	2	8	1	1066.8	664.5
43740	4	G27	4	34	1	8	1	1016.0	707.1
43741	4	G36	4	45	1	9	1	1041.4	685.8
43742	4	G12	4	45	2	9	1	1244.6	682.8
43743	4	G15	4	45	3	9	1	965.2	624.8
43744	4	G26	4	45	4	9	1	889.0	566.9
43745	4	G45	4	45	5	9	1	1016.0	679.7
43746	4	G46	4	46	6	9	1	1143.0	719.3
43747	4	G42	4	46	7	9	1	1295.4	722.4
43748	4	G16	4	46	8	9	1	965.2	634.0
43749	4	G26	4	46	9	9	1	736.6	NA
43750	4	G59	4	46	10	9	1	1295.4	783.3
43751	4	G42	4	47	11	9	1	1117.6	691.9
43752	4	G36	4	47	12	9	1	939.8	624.8
43753	4	G13	4	47	13	9	1	939.8	554.7
43754	4	G51	4	47	14	9	1	1066.8	640.1
43755	4	G03	4	47	15	9	1	889.0	624.8
43756	4	G58	4	48	16	9	1	1143.0	694.9
43757	4	G12	4	48	17	9	1	1041.4	676.7
43758	4	G25	4	48	18	9	1	863.6	615.7
43759	4	G26	4	48	19	9	1	965.2	597.4
43760	4	G02	4	48	20	9	1	1092.2	707.1
43761	4	G36	4	49	21	9	1	1092.2	673.6
43762	4	G13	4	49	22	9	1	1270.0	698.0
43763	4	G27	4	49	23	9	1	914.4	679.7
43764	4	G16	4	49	24	9	1	660.4	579.1
43765	4	G23	4	49	25	9	1	1143.0	762.0
43766	4	G45	4	50	26	9	1	1066.8	743.7
43767	4	G26	4	50	27	9	1	1041.4	646.2
43768	4	G15	4	50	28	9	1	1193.8	673.6
43769	4	G35	4	50	29	9	1	1117.6	701.0
43770	4	G61	4	50	30	9	1	1143.0	777.2
43771	4	G16	4	51	31	9	1	1143.0	731.5
43772	4	G12	4	51	32	9	1	1168.4	819.9
43773	4	G26	4	51	33	9	1	1270.0	630.9
43774	4	G27	4	51	34	9	0	NA	NA
43775	4	G36	4	51	35	9	1	NA	NA
43776	4	G03	4	52	36	9	1	889.0	698.0
43777	4	G16	4	52	37	9	1	1117.6	630.9
43778	4	G23	4	52	38	9	1	1219.2	801.6
43779	4	G13	4	52	39	9	1	1092.2	630.9
43780	4	G36	4	52	40	9	1	1168.4	691.9
43781	4	G46	4	53	41	9	1	1016.0	621.8
43782	4	G04	4	53	42	9	1	NA	NA
43783	4	G59	4	53	43	9	1	1117.6	685.8
43784	4	G13	4	53	44	9	1	1117.6	731.5
43785	4	G27	4	53	45	9	1	965.2	664.5
43786	4	G13	4	54	46	9	1	965.2	515.1
43787	4	G27	4	54	47	9	1	889.0	621.8
43788	4	G23	4	54	48	9	1	1168.4	691.9
43789	4	G37	4	54	49	9	1	1117.6	719.3
43790	4	G43	4	54	50	9	1	1092.2	652.3
43791	4	G46	4	55	51	9	1	1117.6	734.6
43792	4	G43	4	55	52	9	1	1041.4	722.4
43793	4	G14	4	55	53	9	1	914.4	615.7
43794	4	G16	4	55	54	9	1	1016.0	661.4
43795	4	G52	4	55	55	9	1	1016.0	649.2
43796	4	G23	4	55	55	10	1	914.4	624.8
43797	4	G28	4	55	54	10	0	NA	NA
43798	4	G59	4	55	53	10	1	1016.0	716.3
43799	4	G37	4	55	52	10	1	1320.8	749.8
43800	4	G01	4	55	51	10	1	1143.0	652.3
43801	4	G52	4	54	50	10	1	889.0	676.7
43802	4	G16	4	54	49	10	1	1346.2	719.3
43803	4	G46	4	54	48	10	1	609.6	NA
43804	4	G59	4	54	47	10	1	1270.0	743.7
43805	4	G04	4	54	46	10	1	914.4	576.1
43806	4	G16	4	53	45	10	0	NA	NA
43807	4	G52	4	53	44	10	1	1168.4	707.1
43808	4	G23	4	53	43	10	1	1219.2	685.8
43809	4	G36	4	53	42	10	1	914.4	579.1
43810	4	G43	4	53	41	10	1	1193.8	743.7
43811	4	G27	4	52	40	10	1	889.0	658.4
43812	4	G43	4	52	39	10	1	1346.2	777.2
43813	4	G46	4	52	38	10	1	1066.8	673.6
43814	4	G59	4	52	37	10	1	1270.0	685.8
43815	4	G51	4	52	36	10	1	1270.0	780.3
43816	4	G51	4	51	35	10	1	1117.6	743.7
43817	4	G42	4	51	34	10	1	939.8	551.7
43818	4	G45	4	51	33	10	1	1117.6	743.7
43819	4	G59	4	51	32	10	1	1371.6	743.7
43820	4	G02	4	51	31	10	1	1219.2	664.5
43821	4	G25	4	50	30	10	0	NA	NA
43822	4	G12	4	50	29	10	1	1244.6	643.1
43823	4	G42	4	50	28	10	1	1016.0	649.2
43824	4	G50	4	50	27	10	1	1168.4	737.6
43825	4	G02	4	50	26	10	1	1041.4	615.7
43826	4	G03	4	49	25	10	1	1168.4	621.8
43827	4	G42	4	49	24	10	1	1092.2	710.2
43828	4	G46	4	49	23	10	1	1066.8	661.4
43829	4	G51	4	49	22	10	1	1193.8	694.9
43830	4	G59	4	49	21	10	1	1244.6	685.8
43831	4	G36	4	48	20	10	1	1168.4	762.0
43832	4	G42	4	48	19	10	1	1041.4	685.8
43833	4	G45	4	48	18	10	0	NA	NA
43834	4	G51	4	48	17	10	1	1193.8	728.5
43835	4	G15	4	48	16	10	1	1193.8	719.3
43836	4	G46	4	47	15	10	1	1066.8	646.2
43837	4	G59	4	47	14	10	1	1117.6	734.6
43838	4	G23	4	47	13	10	1	1041.4	548.6
43839	4	G16	4	47	12	10	1	1143.0	743.7
43840	4	G27	4	47	11	10	1	863.6	530.4
43841	4	G19	4	46	10	10	1	1117.6	740.7
43842	4	G51	4	46	9	10	1	812.8	594.4
43843	4	G03	4	46	8	10	1	990.6	746.8
43844	4	G27	4	46	7	10	1	965.2	749.8
43845	4	G36	4	46	6	10	1	1041.4	685.8
43846	4	G59	4	45	5	10	1	1193.8	768.1
43847	4	G27	4	45	4	10	0	NA	NA
43848	4	G42	4	45	3	10	1	1016.0	640.1
43849	4	G51	4	45	2	10	1	1219.2	743.7
43850	4	G02	4	45	1	10	1	1041.4	600.5
43851	4	G23	4	56	1	11	1	1168.4	637.0
43852	4	G49	4	56	2	11	1	787.4	615.7
43853	4	G07	4	56	3	11	1	1168.4	777.2
43854	4	G54	4	56	4	11	1	838.2	664.5
43855	4	G30	4	56	5	11	1	1066.8	737.6
43856	4	G19	4	57	6	11	1	1016.0	673.6
43857	4	G10	4	57	7	11	1	965.2	655.3
43858	4	G23	4	57	8	11	1	1244.6	816.9
43859	4	G30	4	57	9	11	1	1066.8	627.9
43860	4	G54	4	57	10	11	1	863.6	670.6
43861	4	G35	4	58	11	11	1	1219.2	746.8
43862	4	G31	4	58	12	11	1	1066.8	688.8
43863	4	G57	4	58	13	11	1	1041.4	618.7
43864	4	G52	4	58	14	11	1	990.6	691.9
43865	4	G08	4	58	15	11	1	1117.6	725.4
43866	4	G56	4	59	16	11	1	812.8	588.3
43867	4	G54	4	59	17	11	1	939.8	710.2
43868	4	G09	4	59	18	11	1	1193.8	704.1
43869	4	G19	4	59	19	11	1	914.4	679.7
43870	4	G33	4	59	20	11	1	1016.0	624.8
43871	4	G21	4	60	21	11	1	1244.6	743.7
43872	4	G16	4	60	22	11	1	965.2	600.5
43873	4	G04	4	60	23	11	1	NA	NA
43874	4	G47	4	60	24	11	1	1092.2	685.8
43875	4	G38	4	60	25	11	1	1016.0	640.1
43876	4	G32	4	61	26	11	1	990.6	688.8
43877	4	G38	4	61	27	11	1	863.6	591.3
43878	4	G18	4	61	28	11	1	1092.2	719.3
43879	4	G22	4	61	29	11	1	787.4	621.8
43880	4	G32	4	61	30	11	1	1092.2	704.1
43881	4	G04	4	62	31	11	1	889.0	713.2
43882	4	G34	4	62	32	11	1	1092.2	731.5
43883	4	G10	4	62	33	11	1	1168.4	710.2
43884	4	G20	4	62	34	11	1	863.6	609.6
43885	4	G21	4	62	35	11	1	1193.8	603.5
43886	4	G58	4	63	36	11	1	965.2	621.8
43887	4	G09	4	63	37	11	1	990.6	694.9
43888	4	G38	4	63	38	11	1	1092.2	722.4
43889	4	G06	4	63	39	11	1	584.2	557.8
43890	4	G18	4	63	40	11	1	1041.4	691.9
43891	4	G56	4	64	41	11	1	1117.6	734.6
43892	4	G39	4	64	42	11	1	1016.0	765.0
43893	4	G10	4	64	43	11	1	1143.0	765.0
43894	4	G33	4	64	44	11	1	939.8	646.2
43895	4	G49	4	64	45	11	1	889.0	634.0
43896	4	G10	4	65	46	11	1	1066.8	740.7
43897	4	G21	4	65	47	11	1	1219.2	701.0
43898	4	G30	4	65	48	11	1	762.0	655.3
43899	4	G34	4	65	49	11	1	1244.6	698.0
43900	4	G19	4	65	50	11	1	889.0	652.3
43901	4	G58	4	66	51	11	1	1016.0	630.9
43902	4	G06	4	66	52	11	1	939.8	649.2
43903	4	G38	4	66	53	11	1	1016.0	646.2
43904	4	G53	4	66	54	11	1	1016.0	725.4
43905	4	G09	4	66	55	11	1	965.2	621.8
43906	4	G47	4	66	55	12	1	1117.6	722.4
43907	4	G32	4	66	54	12	1	1041.4	688.8
43908	4	G18	4	66	53	12	1	1117.6	704.1
43909	4	G22	4	66	52	12	1	1168.4	566.9
43910	4	G32	4	66	51	12	1	1168.4	725.4
43911	4	G56	4	65	50	12	1	1143.0	621.8
43912	4	G49	4	65	49	12	1	1016.0	698.0
43913	4	G24	4	65	48	12	1	1016.0	624.8
43914	4	G54	4	65	47	12	1	1092.2	618.7
43915	4	G08	4	65	46	12	0	NA	NA
43916	4	G54	4	64	45	12	1	990.6	679.7
43917	4	G07	4	64	44	12	1	1346.2	859.5
43918	4	G19	4	64	43	12	1	914.4	NA
43919	4	G30	4	64	42	12	1	1219.2	746.8
43920	4	G23	4	64	41	12	1	1168.4	777.2
43921	4	G53	4	63	40	12	1	1066.8	612.6
43922	4	G32	4	63	39	12	1	1168.4	801.6
43923	4	G47	4	63	38	12	1	1016.0	691.9
43924	4	G22	4	63	37	12	1	1193.8	792.5
43925	4	G32	4	63	36	12	1	1041.4	679.7
43926	4	G30	4	62	35	12	1	1092.2	710.2
43927	4	G24	4	62	34	12	1	635.0	536.4
43928	4	G49	4	62	33	12	1	1168.4	713.2
43929	4	G54	4	62	32	12	1	812.8	634.0
43930	4	G57	4	62	31	12	1	1193.8	704.1
43931	4	G09	4	61	30	12	1	914.4	655.3
43932	4	G47	4	61	29	12	1	1168.4	743.7
43933	4	G58	4	61	28	12	1	1016.0	685.8
43934	4	G53	4	61	27	12	1	1041.4	634.0
43935	4	G06	4	61	26	12	1	762.0	640.1
43936	4	G52	4	60	25	12	1	965.2	679.7
43937	4	G57	4	60	24	12	1	1092.2	624.8
43938	4	G11	4	60	23	12	1	736.6	579.1
43939	4	G34	4	60	22	12	1	1143.0	673.6
43940	4	G20	4	60	21	12	1	711.2	527.3
43941	4	G07	4	59	20	12	1	1143.0	755.9
43942	4	G39	4	59	19	12	1	990.6	582.2
43943	4	G48	4	59	18	12	1	914.4	643.1
43944	4	G23	4	59	17	12	1	1066.8	704.1
43945	4	G29	4	59	16	12	1	1244.6	691.9
43946	4	G05	4	58	15	12	1	1016.0	688.8
43947	4	G38	4	58	14	12	1	1066.8	627.9
43948	4	G22	4	58	13	12	1	1143.0	688.8
43949	4	G47	4	58	12	12	1	838.2	627.9
43950	4	G20	4	58	11	12	1	1270.0	NA
43951	4	G33	4	57	10	12	0	NA	NA
43952	4	G39	4	57	9	12	1	812.8	606.6
43953	4	G49	4	57	8	12	0	NA	NA
43954	4	G56	4	57	7	12	1	660.4	518.2
43955	4	G07	4	57	6	12	1	1295.4	771.1
43956	4	G10	4	56	5	12	1	NA	460.2
43957	4	G56	4	56	4	12	1	1016.0	518.2
43958	4	G19	4	56	3	12	1	1270.0	731.5
43959	4	G33	4	56	2	12	1	1016.0	701.0
43960	4	G39	4	56	1	12	1	1016.0	701.0
43961	4	G34	4	67	1	13	1	1143.0	694.9
43962	4	G30	4	67	2	13	1	939.8	676.7
43963	4	G40	4	67	3	13	1	1143.0	NA
43964	4	G21	4	67	4	13	1	939.8	673.6
43965	4	G49	4	67	5	13	1	1295.4	701.0
43966	4	G33	4	68	6	13	1	1193.8	746.8
43967	4	G56	4	68	7	13	1	1041.4	694.9
43968	4	G19	4	68	8	13	1	1168.4	701.0
43969	4	G23	4	68	9	13	1	1244.6	795.5
43970	4	G30	4	68	10	13	1	965.2	688.8
43971	4	G09	4	69	11	13	0	NA	NA
43972	4	G23	4	69	12	13	1	1041.4	658.4
43973	4	G58	4	69	13	13	1	939.8	655.3
43974	4	G48	4	69	14	13	1	1016.0	640.1
43975	4	G07	4	69	15	13	1	NA	NA
43976	4	G48	4	70	16	13	1	1168.4	698.0
43977	4	G38	4	70	17	13	1	1092.2	759.0
43978	4	G22	4	70	18	13	1	1143.0	704.1
43979	4	G09	4	70	19	13	1	1066.8	710.2
43980	4	G53	4	70	20	13	1	1066.8	646.2
43981	4	G39	4	71	21	13	1	889.0	630.9
43982	4	G07	4	71	22	13	1	1270.0	728.5
43983	4	G48	4	71	23	13	1	990.6	661.4
43984	4	G53	4	71	24	13	1	1041.4	606.6
43985	4	G55	4	71	25	13	1	1193.8	780.3
43986	4	G04	4	72	26	13	1	889.0	649.2
43987	4	G31	4	72	27	13	1	1092.2	594.4
43988	4	G55	4	72	28	13	1	1041.4	704.1
43989	4	G57	4	72	29	13	1	1117.6	649.2
43990	4	G49	4	72	30	13	1	1016.0	704.1
43991	4	G32	4	73	31	13	1	1193.8	734.6
43992	4	G17	4	73	32	13	1	635.0	588.3
43993	4	G47	4	73	33	13	1	1016.0	634.0
43994	4	G22	4	73	34	13	1	990.6	734.6
43995	4	G06	4	73	35	13	1	990.6	618.7
43996	4	G49	4	74	36	13	1	685.8	502.9
43997	4	G54	4	74	37	13	1	1016.0	640.1
43998	4	G08	4	74	38	13	1	914.4	710.2
43999	4	G57	4	74	39	13	1	863.6	661.4
44000	4	G21	4	74	40	13	1	1193.8	710.2
44001	4	G32	4	75	41	13	1	1244.6	798.6
44002	4	G09	4	75	42	13	1	1066.8	713.2
44003	4	G38	4	75	43	13	1	1193.8	752.9
44004	4	G53	4	75	44	13	1	1066.8	643.1
44005	4	G18	4	75	45	13	1	1016.0	713.2
44006	4	G54	4	76	46	13	1	762.0	521.2
44007	4	G49	4	76	47	13	1	1041.4	566.9
44008	4	G56	4	76	48	13	1	762.0	524.3
44009	4	G07	4	76	49	13	1	1295.4	716.3
44010	4	G33	4	76	50	13	1	558.8	533.4
44011	4	G07	4	77	51	13	1	1193.8	667.5
44012	4	G48	4	77	52	13	1	965.2	643.1
44013	4	G53	4	77	53	13	1	1092.2	685.8
44014	4	G09	4	77	54	13	1	1066.8	646.2
44015	4	G22	4	77	55	13	1	1016.0	652.3
44016	4	G32	4	77	55	14	1	1244.6	737.6
44017	4	G58	4	77	54	14	1	939.8	606.6
44018	4	G38	4	77	53	14	1	1117.6	563.9
44019	4	G18	4	77	52	14	1	1117.6	722.4
44020	4	G32	4	77	51	14	1	1066.8	719.3
44021	4	G10	4	76	50	14	1	863.6	594.4
44022	4	G19	4	76	49	14	1	1168.4	722.4
44023	4	G21	4	76	48	14	1	1143.0	585.2
44024	4	G30	4	76	47	14	1	1117.6	597.4
44025	4	G39	4	76	46	14	1	1168.4	731.5
44026	4	G22	4	75	45	14	1	1168.4	722.4
44027	4	G32	4	75	44	14	1	1320.8	716.3
44028	4	G58	4	75	43	14	1	1066.8	682.8
44029	4	G47	4	75	42	14	1	863.6	536.4
44030	4	G06	4	75	41	14	1	1168.4	728.5
44031	4	G10	4	74	40	14	1	1041.4	676.7
44032	4	G40	4	74	39	14	1	914.4	707.1
44033	4	G20	4	74	38	14	1	1016.0	771.1
44034	4	G30	4	74	37	14	1	1117.6	673.6
44035	4	G34	4	74	36	14	1	1041.4	627.9
44036	4	G38	4	73	35	14	1	1168.4	704.1
44037	4	G58	4	73	34	14	1	863.6	670.6
44038	4	G53	4	73	33	14	1	1270.0	774.2
44039	4	G08	4	73	32	14	0	NA	NA
44040	4	G31	4	73	31	14	1	1117.6	646.2
44041	4	G60	4	72	30	14	1	NA	NA
44042	4	G34	4	72	29	14	1	1270.0	646.2
44043	4	G10	4	72	28	14	1	787.4	545.6
44044	4	G21	4	72	27	14	1	1295.4	777.2
44045	4	G40	4	72	26	14	1	1117.6	713.2
44046	4	G23	4	71	25	14	1	838.2	637.0
44047	4	G09	4	71	24	14	1	1117.6	640.1
44048	4	G33	4	71	23	14	1	939.8	576.1
44049	4	G19	4	71	22	14	1	1041.4	539.5
44050	4	G29	4	71	21	14	1	1016.0	746.8
44051	4	G07	4	70	20	14	1	1066.8	759.0
44052	4	G58	4	70	19	14	1	990.6	713.2
44053	4	G18	4	70	18	14	1	990.6	643.1
44054	4	G32	4	70	17	14	1	1168.4	786.4
44055	4	G32	4	70	16	14	1	1066.8	707.1
44056	4	G32	4	69	15	14	1	1244.6	694.9
44057	4	G18	4	69	14	14	1	889.0	630.9
44058	4	G39	4	69	13	14	1	1117.6	667.5
44059	4	G29	4	69	12	14	1	1117.6	691.9
44060	4	G53	4	69	11	14	1	1092.2	664.5
44061	4	G39	4	68	10	14	1	965.2	600.5
44062	4	G49	4	68	9	14	1	1117.6	740.7
44063	4	G54	4	68	8	14	1	1016.0	679.7
44064	4	G07	4	68	7	14	1	1295.4	780.3
44065	4	G10	4	68	6	14	1	1066.8	722.4
44066	4	G55	4	67	5	14	1	838.2	603.5
44067	4	G57	4	67	4	14	1	1193.8	685.8
44068	4	G04	4	67	3	14	1	965.2	707.1
44069	4	G10	4	67	2	14	1	1066.8	835.2
44070	4	G20	4	67	1	14	1	1168.4	667.5
44071	4	G18	4	78	1	15	1	1041.4	691.9
44072	4	G58	4	78	2	15	0	NA	NA
44073	4	G22	4	78	3	15	1	1193.8	734.6
44074	4	G31	4	78	4	15	1	965.2	704.1
44075	4	G53	4	78	5	15	1	965.2	612.6
44076	4	G52	4	79	6	15	1	939.8	670.6
44077	4	G57	4	79	7	15	1	863.6	627.9
44078	4	G35	4	79	8	15	1	1041.4	655.3
44079	4	G05	4	79	9	15	1	863.6	542.5
44080	4	G08	4	79	10	15	1	1041.4	588.3
44081	4	G30	4	80	11	15	0	NA	NA
44082	4	G34	4	80	12	15	1	1143.0	731.5
44083	4	G21	4	80	13	15	1	1092.2	701.0
44084	4	G08	4	80	14	15	1	1066.8	716.3
44085	4	G40	4	80	15	15	1	914.4	762.0
44086	4	G18	4	81	16	15	1	863.6	624.8
44087	4	G08	4	81	17	15	1	533.4	582.2
44088	4	G53	4	81	18	15	1	1143.0	676.7
44089	4	G22	4	81	19	15	1	1016.0	603.5
44090	4	G58	4	81	20	15	1	914.4	597.4
44091	4	G30	4	82	21	15	1	1117.6	646.2
44092	4	G56	4	82	22	15	1	965.2	655.3
44093	4	G21	4	82	23	15	1	1219.2	704.1
44094	4	G34	4	82	24	15	1	1270.0	685.8
44095	4	G08	4	82	25	15	1	1193.8	765.0
44096	4	G30	4	83	26	15	1	838.2	530.4
44097	4	G09	4	83	27	15	1	1219.2	691.9
44098	4	G54	4	83	28	15	1	965.2	688.8
44099	4	G56	4	83	29	15	1	1041.4	691.9
44100	4	G33	4	83	30	15	1	1295.4	743.7
44101	4	G34	4	84	31	15	1	1346.2	673.6
44102	4	G31	4	84	32	15	1	1041.4	655.3
44103	4	G05	4	84	33	15	1	609.6	539.5
44104	4	G08	4	84	34	15	1	787.4	484.6
44105	4	G38	4	84	35	15	1	1193.8	624.8
44106	4	G40	4	85	36	15	1	965.2	652.3
44107	4	G49	4	85	37	15	1	939.8	786.4
44108	4	G20	4	85	38	15	1	1193.8	734.6
44109	4	G34	4	85	39	15	1	1295.4	649.2
44110	4	G54	4	85	40	15	1	939.8	759.0
44111	4	G38	4	86	41	15	1	990.6	664.5
44112	4	G18	4	86	42	15	1	1168.4	728.5
44113	4	G09	4	86	43	15	1	1016.0	588.3
44114	4	G32	4	86	44	15	1	1168.4	746.8
44115	4	G53	4	86	45	15	1	1295.4	725.4
44116	4	G10	4	87	46	15	1	533.4	499.9
44117	4	G55	4	87	47	15	1	787.4	512.1
44118	4	G04	4	87	48	15	1	1016.0	585.2
44119	4	G21	4	87	49	15	1	1143.0	771.1
44120	4	G20	4	87	50	15	1	1092.2	759.0
44121	4	G56	4	88	51	15	1	863.6	597.4
44122	4	G10	4	88	52	15	1	1168.4	NA
44123	4	G21	4	88	53	15	1	1320.8	740.7
44124	4	G19	4	88	54	15	1	965.2	585.2
44125	4	G07	4	88	55	15	1	965.2	661.4
44126	4	G54	4	88	55	16	1	990.6	612.6
44127	4	G39	4	88	54	16	0	NA	NA
44128	4	G30	4	88	53	16	1	914.4	676.7
44129	4	G34	4	88	52	16	1	990.6	551.7
44130	4	G49	4	88	51	16	1	1143.0	694.9
44131	4	G30	4	87	50	16	1	1016.0	725.4
44132	4	G57	4	87	49	16	1	914.4	655.3
44133	4	G34	4	87	48	16	1	1016.0	707.1
44134	4	G40	4	87	47	16	1	1143.0	725.4
44135	4	G49	4	87	46	16	1	1066.8	734.6
44136	4	G22	4	86	45	16	1	1117.6	719.3
44137	4	G32	4	86	44	16	1	1066.8	694.9
44138	4	G58	4	86	43	16	1	660.4	606.6
44139	4	G06	4	86	42	16	1	1168.4	691.9
44140	4	G47	4	86	41	16	1	1143.0	652.3
44141	4	G30	4	85	40	16	1	1168.4	737.6
44142	4	G10	4	85	39	16	1	889.0	576.1
44143	4	G21	4	85	38	16	1	1346.2	777.2
44144	4	G57	4	85	37	16	1	990.6	688.8
44145	4	G04	4	85	36	16	1	889.0	624.8
44146	4	G47	4	84	35	16	1	1041.4	679.7
44147	4	G20	4	84	34	16	1	1244.6	725.4
44148	4	G21	4	84	33	16	1	1244.6	676.7
44149	4	G52	4	84	32	16	1	914.4	655.3
44150	4	G57	4	84	31	16	0	NA	NA
44151	4	G07	4	83	30	16	1	939.8	570.0
44152	4	G23	4	83	29	16	1	1092.2	649.2
44153	4	G19	4	83	28	16	1	1016.0	624.8
44154	4	G39	4	83	27	16	1	635.0	566.9
44155	4	G48	4	83	26	16	1	1041.4	621.8
44156	4	G19	4	82	25	16	1	1295.4	643.1
44157	4	G24	4	82	24	16	0	NA	NA
