REP	FAMILY	FEMALE	MALE	YIELD	CHECKLOT
13	FAM023	PAR0004	PAR0027	157.732	0
13	C4	C4	C4	186.154	1
13	FAM020	PAR0003	PAR0026	130.135	0
13	FAM022	PAR0004	PAR0024	168.798	0
13	FAM136	PAR0053	PAR0054	112.82	0
13	FAM086	PAR0045	PAR0020	214.675	0
13	FAM148	PAR0056	PAR0007	106.456	0
13	FAM059	PAR0034	PAR0034	70.042	0
13	FAM001	PAR0025	PAR0021	218.748	0
13	FAM065	PAR0036	PAR0047	192.13	0
13	FAM104	PAR0047	PAR0061	163.898	0
13	FAM003	PAR0044	PAR0047	176.616	0
13	FAM122	PAR0052	PAR0003	151.029	0
13	FAM163	PAR0059	PAR0041	61.359	0
13	FAM131	PAR0053	PAR0007	197.107	0
13	FAM007	PAR0001	PAR0024	283.241	0
13	FAM004	PAR0001	PAR0001	27.572	0
13	FAM161	PAR0059	PAR0021	339.494	0
13	FAM133	PAR0053	PAR0009	201.003	0
13	FAM081	PAR0044	PAR0005	247.955	0
13	C2	C2	C2	218.755	1
13	FAM070	PAR0040	PAR0037	197.062	0
13	FAM084	PAR0045	PAR0001	153.455	0
13	FAM008	PAR0001	PAR0027	131.859	0
13	FAM057	PAR0035	PAR0033	186.184	0
13	FAM013	PAR0038	PAR0002	177.683	0
13	FAM147	PAR0055	PAR0060	214.632	0
13	FAM166	PAR0059	PAR0061	94.869	0
13	FAM039	PAR0020	PAR0024	229.971	0
13	FAM066	PAR0049	PAR0036	174.843	0
13	FAM149	PAR0056	PAR0008	114.372	0
13	FAM116	PAR0051	PAR0010	172.718	0
13	FAM114	PAR0051	PAR0001	114.865	0
13	FAM123	PAR0052	PAR0005	265.009	0
13	FAM164	PAR0059	PAR0042	104.308	0
13	FAM101	PAR0047	PAR0026	327.249	0
13	FAM060	PAR0037	PAR0034	248.353	0
13	FAM115	PAR0051	PAR0004	197.107	0
13	FAM128	PAR0052	PAR0044	57.773	0
13	FAM099	PAR0047	PAR0022	253.422	0
13	FAM134	PAR0053	PAR0021	195.635	0
13	FAM017	PAR0006	PAR0003	143.465	0
13	FAM142	PAR0054	PAR0021	147.042	0
13	FAM130	PAR0053	PAR0002	327.228	0
13	FAM125	PAR0052	PAR0022	196.112	0
13	FAM017	PAR0003	PAR0006	173.887	0
13	FAM037	PAR0039	PAR0019	123.507	0
13	FAM085	PAR0045	PAR0004	128.153	0
13	FAM110	PAR0049	PAR0055	126.136	0
13	FAM103	PAR0047	PAR0060	121.693	0
13	FAM057	PAR0033	PAR0035	271.444	0
13	FAM060	PAR0034	PAR0037	162.579	0
13	FAM107	PAR0049	PAR0005	304.002	0
13	FAM169	PAR0015	PAR0024	322.64	0
13	FAM155	PAR0058	PAR0051	163.872	0
13	FAM061	PAR0034	PAR0040	157.7	0
13	FAM088	PAR0045	PAR0051	93.437	0
13	FAM015	PAR0002	PAR0050	109.441	0
13	FAM054	PAR0032	PAR0052	48.654	0
13	FAM158	PAR0059	PAR0007	122.648	0
13	FAM112	PAR0050	PAR0050	35.162	0
13	FAM052	PAR0032	PAR0018	570.883	0
13	FAM094	PAR0046	PAR0046	28.733	0
13	FAM152	PAR0059	PAR0056	171.787	0
13	FAM009	PAR0001	PAR0061	302.712	0
13	FAM152	PAR0056	PAR0059	128.609	0
13	FAM138	PAR0053	PAR0061	191.134	0
13	FAM095	PAR0046	PAR0058	320.001	0
13	FAM075	PAR0038	PAR0057	141.912	0
13	FAM097	PAR0047	PAR0005	195.008	0
13	FAM069	PAR0037	PAR0037	247.79	0
13	FAM027	PAR0006	PAR0023	187.194	0
13	FAM071	PAR0037	PAR0061	228.844	0
13	FAM050	PAR0032	PAR0031	249.168	0
13	FAM141	PAR0054	PAR0009	193.581	0
13	FAM046	PAR0031	PAR0029	133.215	0
13	FAM167	PAR0060	PAR0060	193.879	0
13	FAM091	PAR0046	PAR0004	265.588	0
13	FAM012	PAR0002	PAR0028	156.923	0
13	FAM056	PAR0033	PAR0033	59.849	0
13	FAM168	PAR0009	PAR0008	303.937	0
13	FAM165	PAR0059	PAR0059	16.634	0
13	FAM010	PAR0002	PAR0009	313.288	0
13	FAM047	PAR0031	PAR0016	249.965	0
13	FAM025	PAR0006	PAR0006	52.484	0
13	FAM092	PAR0046	PAR0020	199.346	0
13	FAM156	PAR0058	PAR0061	148.705	0
13	FAM145	PAR0054	PAR0061	130.293	0
13	FAM035	PAR0012	PAR0047	68.424	0
13	FAM126	PAR0052	PAR0023	147.521	0
13	FAM100	PAR0047	PAR0023	69.792	0
13	FAM135	PAR0053	PAR0025	303.29	0
13	FAM079	PAR0039	PAR0061	87.764	0
13	FAM140	PAR0054	PAR0008	304.368	0
13	FAM006	PAR0001	PAR0020	326.367	0
13	FAM055	PAR0032	PAR0061	133.997	0
13	C10	C10	C10	144.685	1
13	FAM144	PAR0054	PAR0059	193.1	0
13	FAM080	PAR0044	PAR0003	200.889	0
13	FAM076	PAR0039	PAR0027	NA	0
13	FAM030	PAR0009	PAR0028	239.823	0
13	FAM050	PAR0031	PAR0032	270.549	0
13	FAM049	PAR0031	PAR0031	207.752	0
13	C40	C40	C40	212.196	1
13	FAM096	PAR0047	PAR0003	113.338	0
13	C20	C20	C20	203.203	1
13	FAM026	PAR0006	PAR0022	141.32	0
13	FAM019	PAR0003	PAR0023	127.443	0
13	FAM001	PAR0021	PAR0025	196.744	0
13	FAM058	PAR0033	PAR0061	225.479	0
13	FAM014	PAR0002	PAR0048	219.565	0
13	FAM109	PAR0049	PAR0049	238.739	0
13	FAM132	PAR0053	PAR0008	251.489	0
13	FAM124	PAR0052	PAR0006	221.207	0
13	FAM113	PAR0050	PAR0057	76.542	0
13	FAM093	PAR0046	PAR0024	220.708	0
13	FAM083	PAR0044	PAR0026	252.055	0
13	FAM044	PAR0025	PAR0044	261.277	0
13	C30	C30	C30	327.498	1
13	FAM077	PAR0039	PAR0029	152.321	0
13	FAM042	PAR0024	PAR0024	320.965	0
13	FAM074	PAR0038	PAR0050	118.737	0
13	FAM005	PAR0001	PAR0004	146.635	0
13	FAM061	PAR0040	PAR0034	168.37	0
13	FAM078	PAR0039	PAR0035	214.99	0
13	FAM102	PAR0047	PAR0047	108.31	0
13	FAM171	PAR0064	PAR0014	332.704	0
13	FAM031	PAR0009	PAR0030	268.77	0
13	FAM032	PAR0009	PAR0061	260.631	0
13	FAM111	PAR0049	PAR0060	119.141	0
13	FAM151	PAR0056	PAR0056	54.49	0
13	FAM028	PAR0007	PAR0025	242.034	0
13	FAM153	PAR0058	PAR0001	97.988	0
13	FAM045	PAR0025	PAR0052	105.224	0
13	FAM129	PAR0052	PAR0047	98.892	0
13	FAM121	PAR0051	PAR0061	237.862	0
13	FAM090	PAR0046	PAR0001	272.043	0
13	FAM072	PAR0038	PAR0038	46.127	0
13	FAM170	PAR0045	PAR0063	174.804	0
13	FAM105	PAR0048	PAR0050	195.111	0
13	FAM157	PAR0059	PAR0002	78.174	0
13	FAM016	PAR0002	PAR0057	177.643	0
14	FAM154	PAR0058	PAR0004	211.454	0
14	FAM089	PAR0045	PAR0058	243.866	0
14	C20	C20	C20	79.29	1
14	FAM115	PAR0051	PAR0004	201.146	0
14	FAM080	PAR0044	PAR0003	87.745	0
14	FAM164	PAR0059	PAR0042	165.747	0
14	FAM126	PAR0052	PAR0023	277.631	0
14	FAM076	PAR0039	PAR0027	107.221	0
14	FAM110	PAR0049	PAR0055	227.662	0
14	FAM050	PAR0031	PAR0032	127.794	0
14	FAM105	PAR0048	PAR0050	254.062	0
14	FAM062	PAR0034	PAR0061	171.11	0
14	FAM034	PAR0012	PAR0003	97.977	0
14	FAM146	PAR0055	PAR0047	288.906	0
14	FAM091	PAR0046	PAR0004	351.317	0
14	C10	C10	C10	109.48	1
14	C40	C40	C40	198.847	1
14	FAM030	PAR0009	PAR0028	148.379	0
14	FAM048	PAR0031	PAR0018	186.184	0
14	FAM005	PAR0001	PAR0004	195.946	0
14	FAM060	PAR0034	PAR0037	203.203	0
14	FAM039	PAR0024	PAR0020	295.998	0
14	FAM032	PAR0009	PAR0061	96.899	0
14	FAM166	PAR0059	PAR0061	307.355	0
14	FAM168	PAR0009	PAR0008	99.09	0
14	FAM130	PAR0053	PAR0002	109.896	0
14	FAM129	PAR0052	PAR0047	289.569	0
14	FAM017	PAR0006	PAR0003	43.328	0
14	FAM117	PAR0051	PAR0013	89.457	0
14	FAM141	PAR0054	PAR0009	92.909	0
14	FAM157	PAR0059	PAR0002	207.752	0
14	FAM015	PAR0002	PAR0050	NA	0
14	FAM149	PAR0056	PAR0008	191.15	0
14	FAM047	PAR0031	PAR0016	129.615	0
14	FAM041	PAR0026	PAR0022	151.81	0
14	C3	C3	C3	48.807	1
14	FAM058	PAR0033	PAR0061	213.655	0
14	FAM065	PAR0036	PAR0047	201.611	0
14	C1	C1	C1	172.606	1
14	FAM001	PAR0025	PAR0021	133.843	0
14	FAM161	PAR0059	PAR0021	143.515	0
14	FAM073	PAR0038	PAR0048	111.138	0
14	FAM043	PAR0024	PAR0053	248.18	0
14	FAM046	PAR0031	PAR0029	152.624	0
14	FAM121	PAR0051	PAR0061	134.746	0
14	C2	C2	C2	130.104	1
14	FAM079	PAR0039	PAR0061	226.301	0
14	FAM090	PAR0046	PAR0001	229.298	0
14	FAM040	PAR0020	PAR0053	215.203	0
14	FAM086	PAR0045	PAR0020	146.814	0
14	FAM156	PAR0058	PAR0061	146.416	0
14	FAM057	PAR0035	PAR0033	96.876	0
14	FAM081	PAR0044	PAR0005	147.305	0
14	FAM018	PAR0003	PAR0022	158.656	0
14	FAM111	PAR0049	PAR0060	144.258	0
14	FAM143	PAR0054	PAR0056	56.782	0
14	FAM171	PAR0064	PAR0014	173.724	0
14	FAM135	PAR0053	PAR0025	174.611	0
14	FAM099	PAR0047	PAR0022	385.521	0
14	C30	C30	C30	75.684	1
14	FAM033	PAR0011	PAR0020	123.306	0
14	FAM144	PAR0054	PAR0059	204.165	0
14	FAM072	PAR0038	PAR0038	38.329	0
14	FAM082	PAR0044	PAR0006	146.382	0
14	FAM114	PAR0051	PAR0001	210.673	0
14	FAM153	PAR0058	PAR0001	92.995	0
14	FAM025	PAR0006	PAR0006	192.135	0
14	FAM131	PAR0053	PAR0007	271.699	0
14	FAM024	PAR0004	PAR0061	265.904	0
14	FAM142	PAR0054	PAR0021	182.418	0
14	FAM003	PAR0044	PAR0047	151.255	0
14	FAM173	PAR0064	PAR0051	253.526	0
14	FAM006	PAR0001	PAR0020	245.325	0
14	FAM138	PAR0053	PAR0061	204.245	0
14	FAM087	PAR0045	PAR0024	103.673	0
14	FAM019	PAR0003	PAR0023	201.13	0
14	FAM011	PAR0002	PAR0021	195.111	0
14	FAM061	PAR0040	PAR0034	200.094	0
14	FAM096	PAR0047	PAR0003	199.904	0
14	FAM165	PAR0059	PAR0059	66.809	0
14	FAM088	PAR0045	PAR0051	247.79	0
14	FAM169	PAR0015	PAR0024	211.364	0
14	FAM066	PAR0049	PAR0036	141.11	0
14	FAM012	PAR0002	PAR0028	194.121	0
14	FAM145	PAR0054	PAR0061	123.988	0
14	FAM162	PAR0059	PAR0025	193.043	0
14	FAM059	PAR0034	PAR0034	58.126	0
14	FAM107	PAR0049	PAR0005	192.11	0
14	FAM022	PAR0004	PAR0024	231.613	0
14	FAM118	PAR0051	PAR0020	145.843	0
14	FAM014	PAR0002	PAR0048	167.554	0
14	C4	C4	C4	73.169	1
14	FAM085	PAR0045	PAR0004	162.163	0
14	FAM092	PAR0046	PAR0020	179.432	0
14	FAM064	PAR0035	PAR0061	123.928	0
14	FAM070	PAR0040	PAR0037	203.156	0
14	FAM010	PAR0002	PAR0009	80.381	0
14	FAM075	PAR0038	PAR0057	120.334	0
14	FAM052	PAR0032	PAR0018	313.054	0
14	FAM123	PAR0052	PAR0005	102.345	0
14	FAM044	PAR0025	PAR0044	117.604	0
14	FAM112	PAR0050	PAR0050	28.181	0
14	FAM031	PAR0009	PAR0030	161.218	0
14	FAM050	PAR0032	PAR0031	325.255	0
14	FAM051	PAR0031	PAR0061	221.207	0
14	FAM021	PAR0004	PAR0020	189.184	0
14	FAM036	PAR0013	PAR0021	143.284	0
14	FAM128	PAR0052	PAR0044	315.84	0
14	FAM016	PAR0002	PAR0057	27.108	0
14	FAM132	PAR0053	PAR0008	170.088	0
14	FAM106	PAR0048	PAR0057	235.443	0
14	FAM172	PAR0064	PAR0020	143.754	0
14	FAM057	PAR0033	PAR0035	163.817	0
14	FAM160	PAR0059	PAR0009	162.853	0
14	FAM103	PAR0047	PAR0060	253.144	0
14	FAM074	PAR0038	PAR0050	79.653	0
14	FAM013	PAR0002	PAR0038	244.33	0
14	FAM055	PAR0032	PAR0061	96.912	0
14	FAM069	PAR0037	PAR0037	69.058	0
14	FAM147	PAR0055	PAR0060	168.405	0
14	FAM049	PAR0031	PAR0031	163.872	0
14	FAM159	PAR0059	PAR0008	211.513	0
14	FAM095	PAR0046	PAR0058	160.443	0
14	FAM150	PAR0056	PAR0009	338.502	0
14	FAM102	PAR0047	PAR0047	63.592	0
14	FAM120	PAR0051	PAR0051	63.115	0
14	FAM101	PAR0047	PAR0026	201.899	0
14	FAM148	PAR0056	PAR0007	116.486	0
14	FAM078	PAR0039	PAR0035	100.636	0
14	FAM116	PAR0051	PAR0010	145.296	0
14	FAM002	PAR0045	PAR0046	170.958	0
14	FAM005	PAR0004	PAR0001	115.663	0
14	FAM001	PAR0021	PAR0025	196.076	0
14	FAM027	PAR0006	PAR0023	227.744	0
14	FAM137	PAR0053	PAR0059	237.193	0
14	FAM060	PAR0037	PAR0034	235.682	0
14	FAM094	PAR0046	PAR0046	65.349	0
14	FAM054	PAR0032	PAR0052	250.888	0
14	FAM038	PAR0020	PAR0017	174.557	0
14	FAM124	PAR0052	PAR0006	214.608	0
14	FAM158	PAR0059	PAR0007	157.697	0
14	FAM133	PAR0053	PAR0009	204.827	0
14	FAM077	PAR0039	PAR0029	121.611	0
14	FAM167	PAR0060	PAR0060	163.031	0
14	FAM066	PAR0036	PAR0049	126.869	0
14	FAM028	PAR0007	PAR0025	146.382	0
14	FAM009	PAR0001	PAR0061	213.307	0
14	FAM152	PAR0059	PAR0056	226.862	0
14	FAM170	PAR0045	PAR0063	182.403	0
14	FAM037	PAR0039	PAR0019	138.612	0
14	FAM136	PAR0053	PAR0054	149.215	0
14	FAM134	PAR0053	PAR0021	151.828	0
14	FAM070	PAR0037	PAR0040	256.505	0
14	FAM097	PAR0047	PAR0005	61.012	0
14	FAM042	PAR0024	PAR0024	182.403	0
14	FAM100	PAR0047	PAR0023	163.088	0
14	FAM026	PAR0006	PAR0022	118.737	0
14	FAM029	PAR0008	PAR0030	144.258	0
14	FAM061	PAR0034	PAR0040	168.959	0
14	FAM007	PAR0001	PAR0024	205.272	0
14	FAM067	PAR0036	PAR0055	283.374	0
14	FAM119	PAR0051	PAR0024	207.324	0
14	FAM163	PAR0059	PAR0041	169.047	0
14	FAM140	PAR0054	PAR0008	274.909	0
14	FAM035	PAR0012	PAR0047	156.94	0
14	FAM023	PAR0004	PAR0027	316.406	0
14	FAM122	PAR0052	PAR0003	215.529	0
14	FAM152	PAR0056	PAR0059	100.551	0
14	FAM083	PAR0044	PAR0026	154.08	0
14	FAM155	PAR0058	PAR0051	223.002	0
14	FAM039	PAR0020	PAR0024	156.936	0
14	FAM084	PAR0045	PAR0001	180.473	0
14	FAM113	PAR0050	PAR0057	145.843	0
14	FAM104	PAR0047	PAR0061	255.47	0
14	FAM071	PAR0037	PAR0061	112.38	0
14	FAM008	PAR0001	PAR0027	155.183	0
14	FAM098	PAR0047	PAR0006	291.159	0
14	FAM103	PAR0060	PAR0047	100.111	0
14	FAM068	PAR0036	PAR0060	155.183	0
14	FAM108	PAR0049	PAR0047	267.433	0
14	FAM151	PAR0056	PAR0056	74.432	0
14	FAM013	PAR0038	PAR0002	217.83	0
14	FAM093	PAR0046	PAR0024	375.051	0
14	FAM053	PAR0032	PAR0032	23.631	0
14	FAM063	PAR0035	PAR0029	113.171	0
14	FAM139	PAR0054	PAR0007	195.635	0
14	FAM127	PAR0052	PAR0026	164.411	0
14	FAM125	PAR0052	PAR0022	159.529	0
14	FAM017	PAR0003	PAR0006	227.722	0
14	FAM020	PAR0003	PAR0026	144.317	0
14	FAM045	PAR0025	PAR0052	116.042	0
14	FAM113	PAR0057	PAR0050	107.06	0
14	FAM056	PAR0033	PAR0033	57.773	0
14	FAM109	PAR0049	PAR0049	86.253	0
14	FAM004	PAR0001	PAR0001	88.686	0
15	FAM128	PAR0052	PAR0044	160.429	0
15	FAM101	PAR0047	PAR0026	272.413	0
15	FAM152	PAR0059	PAR0056	176.613	0
15	FAM077	PAR0039	PAR0029	112.649	0
15	FAM040	PAR0020	PAR0053	148.693	0
15	FAM012	PAR0002	PAR0028	156.074	0
15	FAM142	PAR0054	PAR0021	156.861	0
15	FAM126	PAR0052	PAR0023	183.21	0
15	FAM152	PAR0056	PAR0059	164.591	0
15	FAM092	PAR0046	PAR0020	172.106	0
15	FAM027	PAR0006	PAR0023	289.448	0
15	FAM036	PAR0013	PAR0021	242.303	0
15	FAM050	PAR0032	PAR0031	144.279	0
15	FAM157	PAR0059	PAR0002	91.085	0
15	FAM048	PAR0031	PAR0018	148.44	0
15	FAM033	PAR0011	PAR0020	168.798	0
15	FAM161	PAR0059	PAR0021	145.119	0
15	FAM159	PAR0059	PAR0008	268.674	0
15	FAM015	PAR0002	PAR0050	98.528	0
15	FAM065	PAR0036	PAR0047	226.011	0
15	C1	C1	C1	150.026	1
15	C20	C20	C20	84.153	1
15	FAM039	PAR0024	PAR0020	180.608	0
15	FAM076	PAR0039	PAR0027	110.07	0
15	FAM080	PAR0044	PAR0003	43.458	0
15	FAM160	PAR0059	PAR0009	148.02	0
15	FAM114	PAR0051	PAR0001	172.087	0
15	FAM137	PAR0053	PAR0059	244.092	0
15	FAM082	PAR0044	PAR0006	103.084	0
15	FAM088	PAR0045	PAR0051	79.768	0
15	FAM005	PAR0001	PAR0004	216.134	0
15	FAM031	PAR0009	PAR0030	157.77	0
15	FAM035	PAR0012	PAR0047	291.363	0
15	C3	C3	C3	84.839	1
15	C10	C10	C10	143.284	1
15	FAM003	PAR0044	PAR0047	93.687	0
15	FAM104	PAR0047	PAR0061	170.874	0
15	FAM060	PAR0037	PAR0034	169.211	0
15	FAM019	PAR0003	PAR0023	176.002	0
15	FAM120	PAR0051	PAR0051	69.058	0
15	FAM061	PAR0040	PAR0034	257.653	0
15	FAM162	PAR0059	PAR0025	183.718	0
15	FAM038	PAR0020	PAR0017	206.298	0
15	FAM067	PAR0036	PAR0055	202.109	0
15	FAM009	PAR0001	PAR0061	231.436	0
15	FAM102	PAR0047	PAR0047	90.729	0
15	FAM136	PAR0053	PAR0054	263.682	0
15	FAM143	PAR0054	PAR0056	175.171	0
15	FAM091	PAR0046	PAR0004	207.53	0
15	FAM008	PAR0001	PAR0027	121.119	0
15	FAM001	PAR0021	PAR0025	259.567	0
15	FAM153	PAR0058	PAR0001	218.748	0
15	FAM068	PAR0036	PAR0060	142.068	0
15	FAM103	PAR0060	PAR0047	48.557	0
15	FAM013	PAR0038	PAR0002	180.184	0
15	FAM084	PAR0045	PAR0001	227.19	0
15	FAM109	PAR0049	PAR0049	101.132	0
15	FAM103	PAR0047	PAR0060	176.514	0
15	FAM053	PAR0032	PAR0032	66.913	0
15	FAM148	PAR0056	PAR0007	163.031	0
15	FAM111	PAR0049	PAR0060	234.277	0
15	FAM093	PAR0046	PAR0024	181.266	0
15	FAM066	PAR0036	PAR0049	107.861	0
15	FAM010	PAR0002	PAR0009	106.402	0
15	FAM063	PAR0035	PAR0029	128.568	0
15	FAM131	PAR0053	PAR0007	274.543	0
15	FAM052	PAR0032	PAR0018	342.491	0
15	FAM066	PAR0049	PAR0036	178.543	0
15	FAM147	PAR0055	PAR0060	278.369	0
15	FAM011	PAR0002	PAR0021	162.012	0
15	FAM071	PAR0037	PAR0061	204.245	0
15	FAM047	PAR0031	PAR0016	143.154	0
15	FAM045	PAR0025	PAR0052	209.44	0
15	FAM108	PAR0049	PAR0047	373.796	0
15	FAM030	PAR0009	PAR0028	163.409	0
15	FAM049	PAR0031	PAR0031	222.995	0
15	FAM042	PAR0024	PAR0024	135.074	0
15	FAM061	PAR0034	PAR0040	143.561	0
15	FAM130	PAR0053	PAR0002	220.001	0
15	FAM025	PAR0006	PAR0006	112.508	0
15	FAM100	PAR0047	PAR0023	240.626	0
15	FAM155	PAR0058	PAR0051	228.997	0
15	FAM085	PAR0045	PAR0004	136.535	0
15	FAM110	PAR0049	PAR0055	260.362	0
15	FAM105	PAR0048	PAR0050	302.378	0
15	FAM168	PAR0009	PAR0008	233.297	0
15	FAM054	PAR0032	PAR0052	193.12	0
15	FAM113	PAR0057	PAR0050	82.059	0
15	FAM154	PAR0058	PAR0004	192.924	0
15	FAM158	PAR0059	PAR0007	307.543	0
15	FAM021	PAR0004	PAR0020	269.466	0
15	FAM056	PAR0033	PAR0033	145.843	0
15	FAM083	PAR0044	PAR0026	238.183	0
15	FAM139	PAR0054	PAR0007	292.602	0
15	FAM058	PAR0033	PAR0061	237.818	0
15	FAM081	PAR0044	PAR0005	127.107	0
15	FAM026	PAR0006	PAR0022	92.909	0
15	FAM074	PAR0038	PAR0050	130.969	0
15	FAM069	PAR0037	PAR0037	196.117	0
15	FAM145	PAR0054	PAR0061	188.194	0
15	FAM122	PAR0052	PAR0003	159.937	0
15	FAM124	PAR0052	PAR0006	151.223	0
15	FAM171	PAR0064	PAR0014	352.627	0
15	FAM059	PAR0034	PAR0034	161.098	0
15	FAM099	PAR0047	PAR0022	310.194	0
15	FAM141	PAR0054	PAR0009	200.155	0
15	C30	C30	C30	162.733	1
15	FAM004	PAR0001	PAR0001	56.364	0
15	FAM123	PAR0052	PAR0005	233.287	0
15	FAM096	PAR0047	PAR0003	208.635	0
15	FAM005	PAR0004	PAR0001	192.842	0
15	FAM133	PAR0053	PAR0009	115.955	0
15	FAM090	PAR0046	PAR0001	322.389	0
15	FAM112	PAR0050	PAR0050	15.2	0
15	FAM034	PAR0012	PAR0003	283.739	0
15	FAM170	PAR0045	PAR0063	163.088	0
15	FAM020	PAR0003	PAR0026	119.141	0
15	FAM037	PAR0039	PAR0019	216.62	0
15	FAM018	PAR0003	PAR0022	209.045	0
15	FAM016	PAR0002	PAR0057	133.843	0
15	FAM166	PAR0059	PAR0061	192.13	0
15	FAM117	PAR0051	PAR0013	145.296	0
